date,0
2015-01-01,1.5238121711054629
2015-01-02,3.7491102163123755
2015-01-03,4.441015690754325
2015-01-04,6.362613089672437
2015-01-05,2.431164023798371
2015-01-06,0.9079667119609103
2015-01-07,-0.9268788964251999
2015-01-08,-2.766349352687573
2015-01-09,0.5478496431770523
2015-01-10,-0.828438434223349
2015-01-11,3.086760994060391
2015-01-12,4.500992231635322
2015-01-13,1.195253631629385
2015-01-14,0.6407004834805939
2015-01-15,3.240227920454212
2015-01-16,4.572803394345568
2015-01-17,4.3679934848188795
2015-01-18,7.108801569041317
2015-01-19,7.179802700358594
2015-01-20,6.3484153465700786
2015-01-21,4.992817386144407
2015-01-22,4.834313204882744
2015-01-23,4.4202412047291775
2015-01-24,6.024263269602896
2015-01-25,6.756400171608764
2015-01-26,3.978246841929237
2015-01-27,4.0601954796558175
2015-01-28,4.373021305809452
2015-01-29,5.850733681624575
2015-01-30,4.361396230393187
2015-01-31,2.4849986139129627
2015-02-01,4.949186078368529
2015-02-02,2.081680844268563
2015-02-03,1.5176189570342784
2015-02-04,4.941963673615743
2015-02-05,2.3202251661109896
2015-02-06,2.584369582975489
2015-02-07,6.908711898048665
2015-02-08,8.775302841033875
2015-02-09,5.96162391940108
2015-02-10,5.514992798989441
2015-02-11,5.643094356155258
2015-02-12,4.492943595415789
2015-02-13,1.5044666565098537
2015-02-14,4.084602269312248
2015-02-15,0.11592420143067536
2015-02-16,-1.1486120244759965
2015-02-17,0.22444530066967766
2015-02-18,0.8591802241227583
2015-02-19,-1.1264397936045305
2015-02-20,-0.7190755026383947
2015-02-21,3.571523494135421
2015-02-22,4.580962551605138
2015-02-23,-0.8596143531680548
2015-02-24,-1.1546693658618077
2015-02-25,2.556910194502778
2015-02-26,1.0158185109413824
2015-02-27,-0.08668817318253011
2015-02-28,0.48186691017854744
2015-03-01,2.6208510200369823
2015-03-02,4.036769748886952
2015-03-03,4.771687201673683
2015-03-04,6.552352830023233
2015-03-05,1.6968040207440203
2015-03-06,1.3025092407936523
2015-03-07,6.034338743274772
2015-03-08,6.876247711558854
2015-03-09,10.011544100536437
2015-03-10,9.916677983794669
2015-03-11,12.213718737810103
2015-03-12,11.47429812409414
2015-03-13,10.999374026831378
2015-03-14,13.131601476795982
2015-03-15,12.699259566142144
2015-03-16,13.40307532247562
2015-03-17,12.913273255121666
2015-03-18,8.997603356681903
2015-03-19,9.145877380308095
2015-03-20,9.072927553820314
2015-03-21,10.298866757539239
2015-03-22,9.287320119910008
2015-03-23,7.621665901576801
2015-03-24,8.847231001137763
2015-03-25,11.098553130659168
2015-03-26,12.820000842231758
2015-03-27,10.122037663063677
2015-03-28,8.194914449530465
2015-03-29,9.32626185336345
2015-03-30,12.73589342542936
2015-03-31,12.578363335271575
2015-04-01,12.652450143143543
2015-04-02,14.778173767930637
2015-04-03,15.738617500667772
2015-04-04,12.683686226226447
2015-04-05,12.564464587012413
2015-04-06,13.083726159177695
2015-04-07,13.46257020929623
2015-04-08,12.092823532924921
2015-04-09,12.65984279722772
2015-04-10,12.804595020007815
2015-04-11,14.307437617069635
2015-04-12,15.113330061207359
2015-04-13,16.813377232179146
2015-04-14,15.878173818904058
2015-04-15,15.777980384273679
2015-04-16,15.372722598125515
2015-04-17,17.60845316409981
2015-04-18,18.315738306615557
2015-04-19,15.753944775113796
2015-04-20,14.523281147402127
2015-04-21,15.052897375946046
2015-04-22,14.19576895443027
2015-04-23,12.08433852404432
2015-04-24,11.749466867425408
2015-04-25,12.736289828015083
2015-04-26,13.78038519320256
2015-04-27,14.57893298074614
2015-04-28,15.719043126672066
2015-04-29,16.947139025165978
2015-04-30,15.841810242947835
2015-05-01,15.954515787517648
2015-05-02,17.203803133907233
2015-05-03,18.61030054507586
2015-05-04,19.428911866997982
2015-05-05,19.251518499264197
2015-05-06,18.75564328211734
2015-05-07,19.216250994526582
2015-05-08,19.152638125392976
2015-05-09,17.772630774295784
2015-05-10,19.812294141059596
2015-05-11,20.592196855300422
2015-05-12,19.789723694506176
2015-05-13,16.492358160578966
2015-05-14,16.8197333024222
2015-05-15,18.099796624145313
2015-05-16,19.60886019239684
2015-05-17,21.301087349811198
2015-05-18,19.386148376579197
2015-05-19,18.109427549270656
2015-05-20,16.696167213135144
2015-05-21,15.787975000217761
2015-05-22,17.248598582489148
2015-05-23,17.507735861477226
2015-05-24,19.790058421057193
2015-05-25,21.46223860596312
2015-05-26,21.95040989507638
2015-05-27,22.018862283063736
2015-05-28,22.72756290741952
2015-05-29,22.480147891305478
2015-05-30,22.003467389260283
2015-05-31,20.878486460411878
2015-06-01,17.774244999011625
2015-06-02,17.339731399619396
2015-06-03,18.68196712109133
2015-06-04,19.279887012195275
2015-06-05,19.79879048241277
